N,M_configured_slots,frequency_Hz,FULL_Mbit_s,DELTA_K0_Mbit_s,DELTA_K240_Mbit_s,DELTA_K480_Mbit_s,USB_raw_Mbit_s,q_ESKF_total,T_sync_s,DELTA_K0_no_ESKF_bound_Mbit_s,DELTA_K240_no_ESKF_bound_Mbit_s,DELTA_K480_no_ESKF_bound_Mbit_s
54,54,500,226.464,19.518719999999995,122.99135999999999,226.464,480.0,0.002,1.0,19.104,122.784,226.464
54,54,525,237.7872,20.47392,129.13056,237.78720000000007,480.0,0.0019047619047619048,1.0,20.0592,128.9232,237.7872
54,54,550,249.1104,21.42912,135.26976,249.1104,480.0,0.0018181818181818182,1.0,21.0144,135.0624,249.1104
54,54,575,260.4336,22.384319999999995,141.40896,260.4336,480.0,0.0017391304347826088,1.0,21.9696,141.2016,260.4336
54,54,600,271.7568,23.33952,147.54816,271.7568,480.0,0.0016666666666666668,1.0,22.9248,147.3408,271.7568
54,54,625,283.08,24.294720000000005,153.68735999999998,283.08,480.0,0.0016,1.0,23.88,153.48,283.08
54,54,650,294.4032,25.249920000000003,159.82656,294.4032,480.0,0.0015384615384615385,1.0,24.8352,159.6192,294.4032
54,54,675,305.7264,26.205119999999997,165.96575999999996,305.7264,480.0,0.0014814814814814814,1.0,25.7904,165.7584,305.7264
54,54,700,317.0496,27.16032,172.10496,317.0496,480.0,0.0014285714285714286,1.0,26.7456,171.8976,317.0496
55,55,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
55,55,25,11.5328,1.3952,6.463999999999999,11.5328,480.0,0.04,1.0,0.9728,6.2528,11.5328
55,55,50,23.0656,2.3679999999999994,12.7168,23.0656,480.0,0.02,1.0,1.9456,12.5056,23.0656
55,55,75,34.5984,3.3408,18.9696,34.5984,480.0,0.013333333333333334,1.0,2.9184,18.7584,34.5984
55,55,100,46.1312,4.3136,25.222400000000004,46.1312,480.0,0.01,1.0,3.8912,25.0112,46.1312
55,55,125,57.664,5.286400000000001,31.475199999999997,57.664,480.0,0.008,1.0,4.864,31.264,57.664
55,55,150,69.1968,6.2592,37.72800000000001,69.1968,480.0,0.006666666666666667,1.0,5.8368,37.5168,69.1968
55,55,175,80.7296,7.232000000000001,43.9808,80.7296,480.0,0.005714285714285714,1.0,6.8096,43.7696,80.7296
55,55,200,92.2624,8.2048,50.2336,92.2624,480.0,0.005,1.0,7.7824,50.0224,92.2624
55,55,225,103.7952,9.1776,56.4864,103.7952,480.0,0.0044444444444444444,1.0,8.7552,56.2752,103.7952
55,55,250,115.328,10.1504,62.73920000000002,115.328,480.0,0.004,1.0,9.728,62.528,115.328
55,55,275,126.8608,11.1232,68.99199999999999,126.8608,480.0,0.0036363636363636364,1.0,10.7008,68.7808,126.8608
55,55,300,138.3936,12.096,75.2448,138.3936,480.0,0.0033333333333333335,1.0,11.6736,75.0336,138.3936
55,55,325,149.9264,13.0688,81.4976,149.9264,480.0,0.003076923076923077,1.0,12.6464,81.2864,149.9264
55,55,350,161.4592,14.041599999999999,87.7504,161.4592,480.0,0.002857142857142857,1.0,13.6192,87.5392,161.4592
55,55,375,172.992,15.0144,94.0032,172.992,480.0,0.0026666666666666666,1.0,14.592,93.792,172.992
55,55,400,184.5248,15.9872,100.25600000000001,184.5248,480.0,0.0025,1.0,15.5648,100.0448,184.5248
55,55,425,196.0576,16.960000000000004,106.50880000000001,196.0576,480.0,0.002352941176470588,1.0,16.5376,106.2976,196.0576
55,55,450,207.5904,17.9328,112.7616,207.5904,480.0,0.0022222222222222222,1.0,17.5104,112.5504,207.5904
55,55,475,219.1232,18.9056,119.01440000000001,219.1232,480.0,0.002105263157894737,1.0,18.4832,118.8032,219.1232
55,55,500,230.656,19.878399999999996,125.26719999999999,230.656,480.0,0.002,1.0,19.456,125.056,230.656
55,55,525,242.1888,20.851200000000002,131.52,242.18880000000007,480.0,0.0019047619047619048,1.0,20.4288,131.3088,242.1888
55,55,550,253.7216,21.823999999999995,137.7728,253.7216,480.0,0.0018181818181818182,1.0,21.4016,137.5616,253.7216
55,55,575,265.2544,22.796799999999998,144.02559999999997,265.2544,480.0,0.0017391304347826088,1.0,22.3744,143.8144,265.2544
55,55,600,276.7872,23.7696,150.27839999999998,276.7872,480.0,0.0016666666666666668,1.0,23.3472,150.0672,276.7872
55,55,625,288.32,24.742400000000004,156.53119999999998,288.32,480.0,0.0016,1.0,24.32,156.32,288.32
55,55,650,299.8528,25.7152,162.784,299.8528,480.0,0.0015384615384615385,1.0,25.2928,162.5728,299.8528
55,55,675,311.3856,26.687999999999995,169.03679999999997,311.3856,480.0,0.0014814814814814814,1.0,26.2656,168.8256,311.3856
55,55,700,322.9184,27.6608,175.2896,322.9184,480.0,0.0014285714285714286,1.0,27.2384,175.0784,322.9184
56,56,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
56,56,25,11.7424,1.42048,6.581439999999999,11.7424,480.0,0.04,1.0,0.9904,6.3664,11.7424
56,56,50,23.4848,2.4108799999999997,12.94784,23.4848,480.0,0.02,1.0,1.9808,12.7328,23.4848
56,56,75,35.2272,3.40128,19.31424,35.2272,480.0,0.013333333333333334,1.0,2.9712,19.0992,35.2272
56,56,100,46.9696,4.39168,25.680640000000004,46.9696,480.0,0.01,1.0,3.9616,25.4656,46.9696
56,56,125,58.712,5.38208,32.047039999999996,58.712,480.0,0.008,1.0,4.952,31.832,58.712
56,56,150,70.4544,6.372480000000001,38.41344000000001,70.4544,480.0,0.006666666666666667,1.0,5.9424,38.1984,70.4544
56,56,175,82.1968,7.3628800000000005,44.77984,82.1968,480.0,0.005714285714285714,1.0,6.9328,44.5648,82.1968
56,56,200,93.9392,8.35328,51.14624,93.9392,480.0,0.005,1.0,7.9232,50.9312,93.9392
56,56,225,105.6816,9.34368,57.51264,105.6816,480.0,0.0044444444444444444,1.0,8.9136,57.2976,105.6816
56,56,250,117.424,10.33408,63.87904000000001,117.424,480.0,0.004,1.0,9.904,63.664,117.424
56,56,275,129.1664,11.324479999999998,70.24543999999999,129.1664,480.0,0.0036363636363636364,1.0,10.8944,70.0304,129.1664
56,56,300,140.9088,12.31488,76.61184,140.9088,480.0,0.0033333333333333335,1.0,11.8848,76.3968,140.9088
56,56,325,152.6512,13.305279999999998,82.97824,152.6512,480.0,0.003076923076923077,1.0,12.8752,82.7632,152.6512
56,56,350,164.3936,14.295679999999997,89.34463999999998,164.3936,480.0,0.002857142857142857,1.0,13.8656,89.1296,164.3936
56,56,375,176.136,15.286080000000002,95.71104,176.136,480.0,0.0026666666666666666,1.0,14.856,95.496,176.136
56,56,400,187.8784,16.276480000000003,102.07744000000001,187.8784,480.0,0.0025,1.0,15.8464,101.8624,187.8784
56,56,425,199.6208,17.26688,108.44384000000002,199.6208,480.0,0.002352941176470588,1.0,16.8368,108.2288,199.6208
56,56,450,211.3632,18.25728,114.81024000000002,211.3632,480.0,0.0022222222222222222,1.0,17.8272,114.5952,211.3632
56,56,475,223.1056,19.247679999999995,121.17664000000003,223.1056,480.0,0.002105263157894737,1.0,18.8176,120.9616,223.1056
56,56,500,234.848,20.238079999999997,127.54303999999999,234.848,480.0,0.002,1.0,19.808,127.328,234.848
56,56,525,246.5904,21.228480000000005,133.90944,246.59040000000007,480.0,0.0019047619047619048,1.0,20.7984,133.6944,246.5904
56,56,550,258.3328,22.218879999999995,140.27584,258.3328,480.0,0.0018181818181818182,1.0,21.7888,140.0608,258.3328
56,56,575,270.0752,23.209279999999996,146.64224,270.0752,480.0,0.0017391304347826088,1.0,22.7792,146.4272,270.0752
56,56,600,281.8176,24.199679999999997,153.00863999999996,281.8176,480.0,0.0016666666666666668,1.0,23.7696,152.7936,281.8176
56,56,625,293.56,25.190079999999995,159.37503999999998,293.56,480.0,0.0016,1.0,24.76,159.16,293.56
56,56,650,305.3024,26.180480000000003,165.74143999999998,305.3024,480.0,0.0015384615384615385,1.0,25.7504,165.5264,305.3024
56,56,675,317.0448,27.17088,172.10783999999998,317.0448,480.0,0.0014814814814814814,1.0,26.7408,171.8928,317.0448
56,56,700,328.7872,28.161279999999998,178.47424,328.7872,480.0,0.0014285714285714286,1.0,27.7312,178.2592,328.7872
57,57,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
57,57,25,11.952,1.44576,6.698879999999999,11.952,480.0,0.04,1.0,1.008,6.48,11.952
57,57,50,23.904,2.45376,13.178879999999998,23.904,480.0,0.02,1.0,2.016,12.96,23.904
57,57,75,35.856,3.4617599999999995,19.65888,35.856,480.0,0.013333333333333334,1.0,3.024,19.44,35.856
57,57,100,47.808,4.46976,26.13888,47.808,480.0,0.01,1.0,4.032,25.92,47.808
57,57,125,59.76,5.47776,32.61887999999999,59.76,480.0,0.008,1.0,5.04,32.4,59.76
57,57,150,71.712,6.48576,39.09888,71.712,480.0,0.006666666666666667,1.0,6.048,38.88,71.712
57,57,175,83.664,7.493760000000001,45.57888,83.664,480.0,0.005714285714285714,1.0,7.056,45.36,83.664
57,57,200,95.616,8.50176,52.05888,95.616,480.0,0.005,1.0,8.064,51.84,95.616
57,57,225,107.568,9.50976,58.53888,107.568,480.0,0.0044444444444444444,1.0,9.072,58.32,107.568
57,57,250,119.52,10.51776,65.01888000000001,119.52,480.0,0.004,1.0,10.08,64.8,119.52
57,57,275,131.472,11.52576,71.49887999999999,131.472,480.0,0.0036363636363636364,1.0,11.088,71.28,131.472
57,57,300,143.424,12.533760000000003,77.97888,143.424,480.0,0.0033333333333333335,1.0,12.096,77.76,143.424
57,57,325,155.376,13.541759999999998,84.45888,155.376,480.0,0.003076923076923077,1.0,13.104,84.24,155.376
57,57,350,167.328,14.549759999999997,90.93888,167.328,480.0,0.002857142857142857,1.0,14.112,90.72,167.328
57,57,375,179.28,15.55776,97.41888,179.28,480.0,0.0026666666666666666,1.0,15.12,97.2,179.28
57,57,400,191.232,16.56576,103.89888,191.232,480.0,0.0025,1.0,16.128,103.68,191.232
57,57,425,203.184,17.57376,110.37888000000002,203.184,480.0,0.002352941176470588,1.0,17.136,110.16,203.184
57,57,450,215.136,18.581759999999996,116.85888000000001,215.136,480.0,0.0022222222222222222,1.0,18.144,116.64,215.136
57,57,475,227.088,19.58976,123.33888000000002,227.088,480.0,0.002105263157894737,1.0,19.152,123.12,227.088
57,57,500,239.04,20.59776,129.81887999999998,239.04,480.0,0.002,1.0,20.16,129.6,239.04
57,57,525,250.992,21.60576,136.29888,250.99200000000005,480.0,0.0019047619047619048,1.0,21.168,136.08,250.992
57,57,550,262.944,22.613759999999996,142.77888,262.944,480.0,0.0018181818181818182,1.0,22.176,142.56,262.944
57,57,575,274.896,23.621759999999995,149.25888,274.896,480.0,0.0017391304347826088,1.0,23.184,149.04,274.896
57,57,600,286.848,24.62976,155.73888,286.848,480.0,0.0016666666666666668,1.0,24.192,155.52,286.848
57,57,625,298.8,25.63776,162.21887999999996,298.8,480.0,0.0016,1.0,25.2,162.0,298.8
57,57,650,310.752,26.645760000000003,168.69887999999997,310.752,480.0,0.0015384615384615385,1.0,26.208,168.48,310.752
57,57,675,322.704,27.65376,175.17887999999996,322.704,480.0,0.0014814814814814814,1.0,27.216,174.96,322.704
57,57,700,334.656,28.661759999999997,181.65888,334.656,480.0,0.0014285714285714286,1.0,28.224,181.44,334.656
58,58,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
58,58,25,12.1616,1.4710400000000001,6.81632,12.1616,480.0,0.04,1.0,1.0256,6.5936,12.1616
58,58,50,24.3232,2.49664,13.409920000000001,24.3232,480.0,0.02,1.0,2.0512,13.1872,24.3232
58,58,75,36.4848,3.52224,20.00352,36.4848,480.0,0.013333333333333334,1.0,3.0768,19.7808,36.4848
58,58,100,48.6464,4.547839999999999,26.59712,48.6464,480.0,0.01,1.0,4.1024,26.3744,48.6464
58,58,125,60.808,5.573440000000001,33.19071999999999,60.808,480.0,0.008,1.0,5.128,32.968,60.808
58,58,150,72.9696,6.599040000000001,39.78432000000001,72.9696,480.0,0.006666666666666667,1.0,6.1536,39.5616,72.9696
58,58,175,85.1312,7.62464,46.37792,85.1312,480.0,0.005714285714285714,1.0,7.1792,46.1552,85.1312
58,58,200,97.2928,8.65024,52.97151999999999,97.2928,480.0,0.005,1.0,8.2048,52.7488,97.2928
58,58,225,109.4544,9.67584,59.56511999999999,109.4544,480.0,0.0044444444444444444,1.0,9.2304,59.3424,109.4544
58,58,250,121.616,10.70144,66.15872,121.616,480.0,0.004,1.0,10.256,65.936,121.616
58,58,275,133.7776,11.727039999999999,72.75231999999998,133.7776,480.0,0.0036363636363636364,1.0,11.2816,72.5296,133.7776
58,58,300,145.9392,12.75264,79.34592,145.9392,480.0,0.0033333333333333335,1.0,12.3072,79.1232,145.9392
58,58,325,158.1008,13.778239999999998,85.93952,158.1008,480.0,0.003076923076923077,1.0,13.3328,85.7168,158.1008
58,58,350,170.2624,14.803839999999997,92.53312,170.2624,480.0,0.002857142857142857,1.0,14.3584,92.3104,170.2624
58,58,375,182.424,15.829440000000002,99.12672,182.424,480.0,0.0026666666666666666,1.0,15.384,98.904,182.424
58,58,400,194.5856,16.855040000000002,105.72032000000002,194.5856,480.0,0.0025,1.0,16.4096,105.4976,194.5856
58,58,425,206.7472,17.88064,112.31392000000001,206.7472,480.0,0.002352941176470588,1.0,17.4352,112.0912,206.7472
58,58,450,218.9088,18.906239999999997,118.90752,218.9088,480.0,0.0022222222222222222,1.0,18.4608,118.6848,218.9088
58,58,475,231.0704,19.93184,125.50112000000001,231.0704,480.0,0.002105263157894737,1.0,19.4864,125.2784,231.0704
58,58,500,243.232,20.95744,132.09471999999997,243.232,480.0,0.002,1.0,20.512,131.872,243.232
58,58,525,255.3936,21.98304,138.68832,255.39360000000005,480.0,0.0019047619047619048,1.0,21.5376,138.4656,255.3936
58,58,550,267.5552,23.00864,145.28192,267.5552,480.0,0.0018181818181818182,1.0,22.5632,145.0592,267.5552
58,58,575,279.7168,24.034239999999997,151.87552,279.7168,480.0,0.0017391304347826088,1.0,23.5888,151.6528,279.7168
58,58,600,291.8784,25.059839999999998,158.46911999999998,291.8784,480.0,0.0016666666666666668,1.0,24.6144,158.2464,291.8784
58,58,625,304.04,26.08544,165.06271999999996,304.04,480.0,0.0016,1.0,25.64,164.84,304.04
58,58,650,316.2016,27.111040000000003,171.65631999999997,316.2016,480.0,0.0015384615384615385,1.0,26.6656,171.4336,316.2016
58,58,675,328.3632,28.13664,178.24991999999997,328.3632,480.0,0.0014814814814814814,1.0,27.6912,178.0272,328.3632
58,58,700,340.5248,29.162239999999997,184.84352000000004,340.5248,480.0,0.0014285714285714286,1.0,28.7168,184.6208,340.5248
59,59,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
59,59,25,12.3712,1.49632,6.9337599999999995,12.3712,480.0,0.04,1.0,1.0432,6.7072,12.3712
59,59,50,24.7424,2.5395199999999996,13.64096,24.7424,480.0,0.02,1.0,2.0864,13.4144,24.7424
59,59,75,37.1136,3.58272,20.34816,37.1136,480.0,0.013333333333333334,1.0,3.1296,20.1216,37.1136
59,59,100,49.4848,4.62592,27.055360000000004,49.4848,480.0,0.01,1.0,4.1728,26.8288,49.4848
59,59,125,61.856,5.669120000000001,33.76256,61.856,480.0,0.008,1.0,5.216,33.536,61.856
59,59,150,74.2272,6.71232,40.46976,74.2272,480.0,0.006666666666666667,1.0,6.2592,40.2432,74.2272
59,59,175,86.5984,7.755520000000001,47.17696,86.5984,480.0,0.005714285714285714,1.0,7.3024,46.9504,86.5984
59,59,200,98.9696,8.79872,53.88416,98.9696,480.0,0.005,1.0,8.3456,53.6576,98.9696
59,59,225,111.3408,9.84192,60.59136,111.3408,480.0,0.0044444444444444444,1.0,9.3888,60.3648,111.3408
59,59,250,123.712,10.88512,67.29856000000001,123.712,480.0,0.004,1.0,10.432,67.072,123.712
59,59,275,136.0832,11.92832,74.00575999999998,136.0832,480.0,0.0036363636363636364,1.0,11.4752,73.7792,136.0832
59,59,300,148.4544,12.97152,80.71296,148.4544,480.0,0.0033333333333333335,1.0,12.5184,80.4864,148.4544
59,59,325,160.8256,14.014719999999999,87.42016,160.8256,480.0,0.003076923076923077,1.0,13.5616,87.1936,160.8256
59,59,350,173.1968,15.05792,94.12735999999998,173.1968,480.0,0.002857142857142857,1.0,14.6048,93.9008,173.1968
59,59,375,185.568,16.10112,100.83455999999998,185.568,480.0,0.0026666666666666666,1.0,15.648,100.608,185.568
59,59,400,197.9392,17.14432,107.54176000000001,197.9392,480.0,0.0025,1.0,16.6912,107.3152,197.9392
59,59,425,210.3104,18.187520000000003,114.24896000000001,210.3104,480.0,0.002352941176470588,1.0,17.7344,114.0224,210.3104
59,59,450,222.6816,19.230719999999998,120.95616,222.6816,480.0,0.0022222222222222222,1.0,18.7776,120.7296,222.6816
59,59,475,235.0528,20.273919999999997,127.66336000000001,235.0528,480.0,0.002105263157894737,1.0,19.8208,127.4368,235.0528
59,59,500,247.424,21.317119999999996,134.37055999999998,247.424,480.0,0.002,1.0,20.864,134.144,247.424
59,59,525,259.7952,22.360320000000005,141.07776,259.7952000000001,480.0,0.0019047619047619048,1.0,21.9072,140.8512,259.7952
59,59,550,272.1664,23.403519999999997,147.78496,272.1664,480.0,0.0018181818181818182,1.0,22.9504,147.5584,272.1664
59,59,575,284.5376,24.44672,154.49215999999998,284.5376,480.0,0.0017391304347826088,1.0,23.9936,154.2656,284.5376
59,59,600,296.9088,25.48992,161.19936,296.9088,480.0,0.0016666666666666668,1.0,25.0368,160.9728,296.9088
59,59,625,309.28,26.53312,167.90656,309.28,480.0,0.0016,1.0,26.08,167.68,309.28
59,59,650,321.6512,27.576320000000003,174.61376,321.6512,480.0,0.0015384615384615385,1.0,27.1232,174.3872,321.6512
59,59,675,334.0224,28.619519999999998,181.32095999999996,334.0224,480.0,0.0014814814814814814,1.0,28.1664,181.0944,334.0224
59,59,700,346.3936,29.662719999999997,188.02816,346.3936,480.0,0.0014285714285714286,1.0,29.2096,187.8016,346.3936
60,60,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
60,60,25,12.5808,1.5216,7.051199999999998,12.5808,480.0,0.04,1.0,1.0608,6.8208,12.5808
60,60,50,25.1616,2.5823999999999994,13.872,25.1616,480.0,0.02,1.0,2.1216,13.6416,25.1616
60,60,75,37.7424,3.6432,20.6928,37.7424,480.0,0.013333333333333334,1.0,3.1824,20.4624,37.7424
60,60,100,50.3232,4.704,27.513600000000007,50.3232,480.0,0.01,1.0,4.2432,27.2832,50.3232
60,60,125,62.904,5.7648,34.334399999999995,62.904,480.0,0.008,1.0,5.304,34.104,62.904
60,60,150,75.4848,6.8256,41.1552,75.4848,480.0,0.006666666666666667,1.0,6.3648,40.9248,75.4848
60,60,175,88.0656,7.886400000000001,47.976,88.0656,480.0,0.005714285714285714,1.0,7.4256,47.7456,88.0656
60,60,200,100.6464,8.9472,54.7968,100.6464,480.0,0.005,1.0,8.4864,54.5664,100.6464
60,60,225,113.2272,10.008,61.6176,113.2272,480.0,0.0044444444444444444,1.0,9.5472,61.3872,113.2272
60,60,250,125.808,11.068800000000001,68.43840000000002,125.808,480.0,0.004,1.0,10.608,68.208,125.808
60,60,275,138.3888,12.1296,75.25919999999998,138.3888,480.0,0.0036363636363636364,1.0,11.6688,75.0288,138.3888
60,60,300,150.9696,13.1904,82.08,150.9696,480.0,0.0033333333333333335,1.0,12.7296,81.8496,150.9696
60,60,325,163.5504,14.251199999999999,88.9008,163.5504,480.0,0.003076923076923077,1.0,13.7904,88.6704,163.5504
60,60,350,176.1312,15.311999999999996,95.72159999999998,176.1312,480.0,0.002857142857142857,1.0,14.8512,95.4912,176.1312
60,60,375,188.712,16.3728,102.54239999999999,188.712,480.0,0.0026666666666666666,1.0,15.912,102.312,188.712
60,60,400,201.2928,17.4336,109.3632,201.2928,480.0,0.0025,1.0,16.9728,109.1328,201.2928
60,60,425,213.8736,18.4944,116.18400000000001,213.8736,480.0,0.002352941176470588,1.0,18.0336,115.9536,213.8736
60,60,450,226.4544,19.5552,123.0048,226.4544,480.0,0.0022222222222222222,1.0,19.0944,122.7744,226.4544
60,60,475,239.0352,20.616,129.8256,239.0352,480.0,0.002105263157894737,1.0,20.1552,129.5952,239.0352
60,60,500,251.616,21.676799999999997,136.6464,251.616,480.0,0.002,1.0,21.216,136.416,251.616
60,60,525,264.1968,22.737600000000004,143.4672,264.19680000000005,480.0,0.0019047619047619048,1.0,22.2768,143.2368,264.1968
60,60,550,276.7776,23.798399999999997,150.288,276.7776,480.0,0.0018181818181818182,1.0,23.3376,150.0576,276.7776
60,60,575,289.3584,24.8592,157.1088,289.3584,480.0,0.0017391304347826088,1.0,24.3984,156.8784,289.3584
60,60,600,301.9392,25.92,163.9296,301.9392,480.0,0.0016666666666666668,1.0,25.4592,163.6992,301.9392
60,60,625,314.52,26.9808,170.75039999999996,314.52,480.0,0.0016,1.0,26.52,170.52,314.52
60,60,650,327.1008,28.0416,177.57119999999998,327.1008,480.0,0.0015384615384615385,1.0,27.5808,177.3408,327.1008
60,60,675,339.6816,29.1024,184.39199999999994,339.6816,480.0,0.0014814814814814814,1.0,28.6416,184.1616,339.6816
60,60,700,352.2624,30.163199999999996,191.2128,352.2624,480.0,0.0014285714285714286,1.0,29.7024,190.9824,352.2624
61,61,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
61,61,25,12.7904,1.54688,7.168639999999999,12.7904,480.0,0.04,1.0,1.0784,6.9344,12.7904
61,61,50,25.5808,2.6252799999999996,14.10304,25.5808,480.0,0.02,1.0,2.1568,13.8688,25.5808
61,61,75,38.3712,3.70368,21.03744,38.3712,480.0,0.013333333333333334,1.0,3.2352,20.8032,38.3712
61,61,100,51.1616,4.78208,27.971840000000004,51.1616,480.0,0.01,1.0,4.3136,27.7376,51.1616
61,61,125,63.952,5.860480000000001,34.90624,63.952,480.0,0.008,1.0,5.392,34.672,63.952
61,61,150,76.7424,6.938880000000001,41.84064000000001,76.7424,480.0,0.006666666666666667,1.0,6.4704,41.6064,76.7424
61,61,175,89.5328,8.017280000000001,48.775040000000004,89.5328,480.0,0.005714285714285714,1.0,7.5488,48.5408,89.5328
61,61,200,102.3232,9.09568,55.70944,102.3232,480.0,0.005,1.0,8.6272,55.4752,102.3232
61,61,225,115.1136,10.17408,62.64384,115.1136,480.0,0.0044444444444444444,1.0,9.7056,62.4096,115.1136
61,61,250,127.904,11.25248,69.57824,127.904,480.0,0.004,1.0,10.784,69.344,127.904
61,61,275,140.6944,12.33088,76.51263999999999,140.6944,480.0,0.0036363636363636364,1.0,11.8624,76.2784,140.6944
61,61,300,153.4848,13.40928,83.44704,153.4848,480.0,0.0033333333333333335,1.0,12.9408,83.2128,153.4848
61,61,325,166.2752,14.487679999999997,90.38144,166.2752,480.0,0.003076923076923077,1.0,14.0192,90.1472,166.2752
61,61,350,179.0656,15.566079999999998,97.31584,179.0656,480.0,0.002857142857142857,1.0,15.0976,97.0816,179.0656
61,61,375,191.856,16.64448,104.25024,191.856,480.0,0.0026666666666666666,1.0,16.176,104.016,191.856
61,61,400,204.6464,17.72288,111.18464000000002,204.6464,480.0,0.0025,1.0,17.2544,110.9504,204.6464
61,61,425,217.4368,18.80128,118.11904000000003,217.4368,480.0,0.002352941176470588,1.0,18.3328,117.8848,217.4368
61,61,450,230.2272,19.87968,125.05344000000002,230.2272,480.0,0.0022222222222222222,1.0,19.4112,124.8192,230.2272
61,61,475,243.0176,20.958079999999995,131.98784,243.0176,480.0,0.002105263157894737,1.0,20.4896,131.7536,243.0176
61,61,500,255.808,22.036479999999997,138.92224,255.808,480.0,0.002,1.0,21.568,138.688,255.808
